GeneID,GO
Lsat_1_v5_gn_2_51180,GO:0005524
Lsat_1_v5_gn_2_51180,GO:0006468
Lsat_1_v5_gn_2_51220,GO:0004672
Lsat_1_v5_gn_2_51220,GO:0005509
Lsat_1_v5_gn_2_51220,GO:0005524
Lsat_1_v5_gn_2_51220,GO:0006468
Lsat_1_v5_gn_2_51240,GO:0016020
Lsat_1_v5_gn_2_51240,GO:0016021
Lsat_1_v5_gn_2_51240,GO:0022857
Lsat_1_v5_gn_2_51240,GO:0022891
Lsat_1_v5_gn_2_51240,GO:0055085
Lsat_1_v5_gn_2_51260,GO:0005737
Lsat_1_v5_gn_2_51260,GO:0006886
Lsat_1_v5_gn_2_51260,GO:0008152
Lsat_1_v5_gn_2_51260,GO:0016758
Lsat_1_v5_gn_2_51300,GO:0004221
Lsat_1_v5_gn_2_51300,GO:0006511
Lsat_1_v5_gn_2_51461,GO:0005199
Lsat_1_v5_gn_2_51461,GO:0009664
Lsat_1_v5_gn_2_5161,GO:0003676
Lsat_1_v5_gn_2_51620,GO:0003676
Lsat_1_v5_gn_2_51620,GO:0003723
Lsat_1_v5_gn_2_51620,GO:0004386
Lsat_1_v5_gn_2_51620,GO:0005524
Lsat_1_v5_gn_2_51640,GO:0005199
Lsat_1_v5_gn_2_51640,GO:0009664
Lsat_1_v5_gn_2_51700,GO:0004672
Lsat_1_v5_gn_2_51700,GO:0004713
Lsat_1_v5_gn_2_51700,GO:0006468
Lsat_1_v5_gn_2_51741,GO:0008270
Lsat_1_v5_gn_2_51761,GO:0004568
Lsat_1_v5_gn_2_51761,GO:0006032
Lsat_1_v5_gn_2_51761,GO:0016998
Lsat_1_v5_gn_2_5181,GO:0004181
Lsat_1_v5_gn_2_5181,GO:0006508
Lsat_1_v5_gn_2_5181,GO:0008270
Lsat_1_v5_gn_2_51900,GO:0000139
Lsat_1_v5_gn_2_51900,GO:0005351
Lsat_1_v5_gn_2_51900,GO:0008643
Lsat_1_v5_gn_2_51900,GO:0016021
Lsat_1_v5_gn_2_51941,GO:0004672
Lsat_1_v5_gn_2_51941,GO:0005524
Lsat_1_v5_gn_2_51941,GO:0006468
Lsat_1_v5_gn_2_52041,GO:0003824
Lsat_1_v5_gn_2_52041,GO:0051186
Lsat_1_v5_gn_2_52041,GO:0051536
Lsat_1_v5_gn_2_5220,GO:0005524
Lsat_1_v5_gn_2_5220,GO:0006298
Lsat_1_v5_gn_2_5220,GO:0030983
Lsat_1_v5_gn_2_52200,GO:0000287
Lsat_1_v5_gn_2_52200,GO:0003824
Lsat_1_v5_gn_2_52200,GO:0030976
Lsat_1_v5_gn_2_52260,GO:0000287
Lsat_1_v5_gn_2_52260,GO:0003824
Lsat_1_v5_gn_2_52260,GO:0030976
Lsat_1_v5_gn_2_52280,GO:0000287
Lsat_1_v5_gn_2_52280,GO:0003824
Lsat_1_v5_gn_2_52280,GO:0030976
Lsat_1_v5_gn_2_52320,GO:0000287
Lsat_1_v5_gn_2_52320,GO:0003824
Lsat_1_v5_gn_2_52320,GO:0030976
Lsat_1_v5_gn_2_52361,GO:0045454
Lsat_1_v5_gn_2_52400,GO:0004784
Lsat_1_v5_gn_2_52400,GO:0006801
Lsat_1_v5_gn_2_52400,GO:0046872
Lsat_1_v5_gn_2_52400,GO:0055114
Lsat_1_v5_gn_2_5241,GO:0016747
Lsat_1_v5_gn_2_52561,GO:0006364
Lsat_1_v5_gn_2_52561,GO:0032040
Lsat_1_v5_gn_2_52580,GO:0010277
Lsat_1_v5_gn_2_52580,GO:0016491
Lsat_1_v5_gn_2_52580,GO:0051537
Lsat_1_v5_gn_2_52580,GO:0055114
Lsat_1_v5_gn_2_52800,GO:0004553
Lsat_1_v5_gn_2_52800,GO:0005975
Lsat_1_v5_gn_2_52841,GO:0005506
Lsat_1_v5_gn_2_52841,GO:0009055
Lsat_1_v5_gn_2_52841,GO:0016705
Lsat_1_v5_gn_2_52841,GO:0020037
Lsat_1_v5_gn_2_52841,GO:0055114
Lsat_1_v5_gn_2_52861,GO:0005506
Lsat_1_v5_gn_2_52861,GO:0009055
Lsat_1_v5_gn_2_52861,GO:0016705
Lsat_1_v5_gn_2_52861,GO:0020037
Lsat_1_v5_gn_2_52861,GO:0055114
Lsat_1_v5_gn_2_52881,GO:0005506
Lsat_1_v5_gn_2_52881,GO:0009055
Lsat_1_v5_gn_2_52881,GO:0016705
Lsat_1_v5_gn_2_52881,GO:0020037
Lsat_1_v5_gn_2_52881,GO:0055114
Lsat_1_v5_gn_2_52961,GO:0005506
Lsat_1_v5_gn_2_52961,GO:0009055
Lsat_1_v5_gn_2_52961,GO:0016705
Lsat_1_v5_gn_2_52961,GO:0020037
Lsat_1_v5_gn_2_52961,GO:0055114
Lsat_1_v5_gn_2_5301,GO:0016747
Lsat_1_v5_gn_2_53100,GO:0005506
Lsat_1_v5_gn_2_53100,GO:0009055
Lsat_1_v5_gn_2_53100,GO:0016705
Lsat_1_v5_gn_2_53100,GO:0020037
Lsat_1_v5_gn_2_53100,GO:0055114
Lsat_1_v5_gn_2_53220,GO:0005506
Lsat_1_v5_gn_2_53220,GO:0009055
Lsat_1_v5_gn_2_53220,GO:0016705
Lsat_1_v5_gn_2_53220,GO:0020037
Lsat_1_v5_gn_2_53220,GO:0055114
Lsat_1_v5_gn_2_53240,GO:0005506
Lsat_1_v5_gn_2_53240,GO:0009055
Lsat_1_v5_gn_2_53240,GO:0016705
Lsat_1_v5_gn_2_53240,GO:0020037
Lsat_1_v5_gn_2_53240,GO:0055114
Lsat_1_v5_gn_2_53260,GO:0005506
Lsat_1_v5_gn_2_53260,GO:0009055
Lsat_1_v5_gn_2_53260,GO:0016705
Lsat_1_v5_gn_2_53260,GO:0020037
Lsat_1_v5_gn_2_53260,GO:0055114
Lsat_1_v5_gn_2_5341,GO:0016747
Lsat_1_v5_gn_2_53461,GO:0003676
Lsat_1_v5_gn_2_53500,GO:0015743
Lsat_1_v5_gn_2_53660,GO:0003743
Lsat_1_v5_gn_2_53660,GO:0005509
Lsat_1_v5_gn_2_53660,GO:0006413
Lsat_1_v5_gn_2_53800,GO:0003677
Lsat_1_v5_gn_2_53800,GO:0003700
Lsat_1_v5_gn_2_53800,GO:0006355
Lsat_1_v5_gn_2_53800,GO:0043565
Lsat_1_v5_gn_2_5381,GO:0016747
Lsat_1_v5_gn_2_53840,GO:0000151
Lsat_1_v5_gn_2_53840,GO:0004842
Lsat_1_v5_gn_2_53840,GO:0016567
Lsat_1_v5_gn_2_53860,GO:0000151
Lsat_1_v5_gn_2_53860,GO:0004842
Lsat_1_v5_gn_2_53860,GO:0016567
Lsat_1_v5_gn_2_53921,GO:0006189
Lsat_1_v5_gn_2_53921,GO:0008864
Lsat_1_v5_gn_2_53921,GO:0009058
Lsat_1_v5_gn_2_53921,GO:0016742
Lsat_1_v5_gn_2_53940,GO:0008270
Lsat_1_v5_gn_2_54001,GO:0003677
Lsat_1_v5_gn_2_54001,GO:0006355
Lsat_1_v5_gn_2_54001,GO:0008270
Lsat_1_v5_gn_2_5401,GO:0016747
Lsat_1_v5_gn_2_54080,GO:0005515
Lsat_1_v5_gn_2_54080,GO:0016020
Lsat_1_v5_gn_2_54120,GO:0005506
Lsat_1_v5_gn_2_54120,GO:0009055
Lsat_1_v5_gn_2_54120,GO:0016705
Lsat_1_v5_gn_2_54120,GO:0020037
Lsat_1_v5_gn_2_54120,GO:0055114
Lsat_1_v5_gn_2_54180,GO:0005506
Lsat_1_v5_gn_2_54180,GO:0009055
Lsat_1_v5_gn_2_54180,GO:0016705
Lsat_1_v5_gn_2_54180,GO:0020037
Lsat_1_v5_gn_2_54180,GO:0055114
Lsat_1_v5_gn_2_54221,GO:0016787
Lsat_1_v5_gn_2_54241,GO:0003700
Lsat_1_v5_gn_2_54241,GO:0005634
Lsat_1_v5_gn_2_54241,GO:0006355
Lsat_1_v5_gn_2_54280,GO:0016021
Lsat_1_v5_gn_2_54280,GO:0055085
Lsat_1_v5_gn_2_54440,GO:0004672
Lsat_1_v5_gn_2_54440,GO:0005524
Lsat_1_v5_gn_2_54440,GO:0006468
Lsat_1_v5_gn_2_54741,GO:0008152
Lsat_1_v5_gn_2_54741,GO:0016787
Lsat_1_v5_gn_2_54780,GO:0003735
Lsat_1_v5_gn_2_54780,GO:0005622
Lsat_1_v5_gn_2_54780,GO:0005840
Lsat_1_v5_gn_2_54780,GO:0006412
Lsat_1_v5_gn_2_54860,GO:0003723
Lsat_1_v5_gn_2_5500,GO:0016020
Lsat_1_v5_gn_2_5500,GO:0055085
Lsat_1_v5_gn_2_55000,GO:0005634
Lsat_1_v5_gn_2_55140,GO:0003697
Lsat_1_v5_gn_2_55140,GO:0005524
Lsat_1_v5_gn_2_55140,GO:0006281
Lsat_1_v5_gn_2_55140,GO:0009432
Lsat_1_v5_gn_2_55341,GO:0003700
Lsat_1_v5_gn_2_55341,GO:0005667
Lsat_1_v5_gn_2_55341,GO:0006355
Lsat_1_v5_gn_2_55360,GO:0004190
Lsat_1_v5_gn_2_55360,GO:0006508
Lsat_1_v5_gn_2_55441,GO:0004672
Lsat_1_v5_gn_2_55441,GO:0005524
Lsat_1_v5_gn_2_55441,GO:0006468
Lsat_1_v5_gn_2_55560,GO:0008270
Lsat_1_v5_gn_2_55601,GO:0004190
Lsat_1_v5_gn_2_55601,GO:0006508
Lsat_1_v5_gn_2_5561,GO:0001522
Lsat_1_v5_gn_2_5561,GO:0003723
Lsat_1_v5_gn_2_5561,GO:0009451
Lsat_1_v5_gn_2_5561,GO:0009982
Lsat_1_v5_gn_2_5581,GO:0005515
Lsat_1_v5_gn_2_5601,GO:0008137
Lsat_1_v5_gn_2_5601,GO:0016651
Lsat_1_v5_gn_2_5601,GO:0048038
Lsat_1_v5_gn_2_5601,GO:0051539
Lsat_1_v5_gn_2_5601,GO:0055114
Lsat_1_v5_gn_2_56040,GO:0047134
Lsat_1_v5_gn_2_56040,GO:0055114
Lsat_1_v5_gn_2_56160,GO:0016020
Lsat_1_v5_gn_2_56181,GO:0003777
Lsat_1_v5_gn_2_56181,GO:0005524
Lsat_1_v5_gn_2_56181,GO:0005875
Lsat_1_v5_gn_2_56181,GO:0007018
Lsat_1_v5_gn_2_56201,GO:0003777
Lsat_1_v5_gn_2_56201,GO:0005524
Lsat_1_v5_gn_2_56201,GO:0005875
Lsat_1_v5_gn_2_56201,GO:0007018
Lsat_1_v5_gn_2_5621,GO:0006952
Lsat_1_v5_gn_2_5621,GO:0043531
Lsat_1_v5_gn_2_56260,GO:0003677
Lsat_1_v5_gn_2_56260,GO:0006355
Lsat_1_v5_gn_2_56381,GO:0003676
Lsat_1_v5_gn_2_56480,GO:0003755
Lsat_1_v5_gn_2_56480,GO:0006457
Lsat_1_v5_gn_2_56521,GO:0003735
Lsat_1_v5_gn_2_56521,GO:0005622
Lsat_1_v5_gn_2_56521,GO:0005840
Lsat_1_v5_gn_2_56521,GO:0006412
Lsat_1_v5_gn_2_56941,GO:0005975
Lsat_1_v5_gn_2_56941,GO:0042132
Lsat_1_v5_gn_2_56941,GO:0042578
Lsat_1_v5_gn_2_56961,GO:0005634
Lsat_1_v5_gn_2_56961,GO:0006355
Lsat_1_v5_gn_2_57001,GO:0004672
Lsat_1_v5_gn_2_57001,GO:0005524
Lsat_1_v5_gn_2_57001,GO:0006468
Lsat_1_v5_gn_2_57021,GO:0004672
Lsat_1_v5_gn_2_57021,GO:0005524
Lsat_1_v5_gn_2_57021,GO:0006468
Lsat_1_v5_gn_2_57060,GO:0005515
Lsat_1_v5_gn_2_57080,GO:0003824
Lsat_1_v5_gn_2_57080,GO:0016020
Lsat_1_v5_gn_2_57141,GO:0008270
Lsat_1_v5_gn_2_57160,GO:0005680
Lsat_1_v5_gn_2_57160,GO:0006413
Lsat_1_v5_gn_2_57360,GO:0003676
Lsat_1_v5_gn_2_57360,GO:0004386
Lsat_1_v5_gn_2_57360,GO:0005524
Lsat_1_v5_gn_2_57360,GO:0008026
Lsat_1_v5_gn_2_57380,GO:0006812
Lsat_1_v5_gn_2_57380,GO:0008324
Lsat_1_v5_gn_2_57380,GO:0016021
Lsat_1_v5_gn_2_57380,GO:0055085
Lsat_1_v5_gn_2_57520,GO:0047134
Lsat_1_v5_gn_2_57520,GO:0055114
Lsat_1_v5_gn_2_57540,GO:0004672
Lsat_1_v5_gn_2_57540,GO:0005524
Lsat_1_v5_gn_2_57540,GO:0006468
Lsat_1_v5_gn_2_5761,GO:0006952
Lsat_1_v5_gn_2_5761,GO:0043531
Lsat_1_v5_gn_2_57620,GO:0006520
Lsat_1_v5_gn_2_57620,GO:0016491
Lsat_1_v5_gn_2_57620,GO:0055114
Lsat_1_v5_gn_2_57641,GO:0000245
Lsat_1_v5_gn_2_57641,GO:0000398
Lsat_1_v5_gn_2_57721,GO:0004672
Lsat_1_v5_gn_2_57721,GO:0005524
Lsat_1_v5_gn_2_57721,GO:0006468
Lsat_1_v5_gn_2_57801,GO:0005515
Lsat_1_v5_gn_2_57821,GO:0004672
Lsat_1_v5_gn_2_57821,GO:0005524
Lsat_1_v5_gn_2_57821,GO:0006468
Lsat_1_v5_gn_2_57840,GO:0003700
Lsat_1_v5_gn_2_57840,GO:0006355
Lsat_1_v5_gn_2_57840,GO:0008270
Lsat_1_v5_gn_2_57840,GO:0043565
Lsat_1_v5_gn_2_57861,GO:0005634
Lsat_1_v5_gn_2_57861,GO:0006355
Lsat_1_v5_gn_2_57901,GO:0004672
Lsat_1_v5_gn_2_57901,GO:0005524
Lsat_1_v5_gn_2_57901,GO:0006468
Lsat_1_v5_gn_2_57920,GO:0005515
Lsat_1_v5_gn_2_58000,GO:0003723
Lsat_1_v5_gn_2_58000,GO:0005634
Lsat_1_v5_gn_2_58000,GO:0006397
Lsat_1_v5_gn_2_58060,GO:0003676
Lsat_1_v5_gn_2_58060,GO:0005634
Lsat_1_v5_gn_2_58121,GO:0004252
Lsat_1_v5_gn_2_58121,GO:0006508
Lsat_1_v5_gn_2_58121,GO:0008236
Lsat_1_v5_gn_2_58121,GO:0016817
Lsat_1_v5_gn_2_58240,GO:0030163
Lsat_1_v5_gn_2_58341,GO:0006801
Lsat_1_v5_gn_2_58341,GO:0046872
Lsat_1_v5_gn_2_58341,GO:0055114
Lsat_1_v5_gn_2_58360,GO:0003924
Lsat_1_v5_gn_2_58360,GO:0005200
Lsat_1_v5_gn_2_58360,GO:0005525
Lsat_1_v5_gn_2_58360,GO:0005874
Lsat_1_v5_gn_2_58360,GO:0006184
Lsat_1_v5_gn_2_58360,GO:0007017
Lsat_1_v5_gn_2_58360,GO:0043234
Lsat_1_v5_gn_2_58360,GO:0051258
Lsat_1_v5_gn_2_58401,GO:0005515
Lsat_1_v5_gn_2_58480,GO:0003735
Lsat_1_v5_gn_2_58480,GO:0005622
Lsat_1_v5_gn_2_58480,GO:0005840
Lsat_1_v5_gn_2_58480,GO:0006412
Lsat_1_v5_gn_2_58480,GO:0015935
Lsat_1_v5_gn_2_58701,GO:0005576
Lsat_1_v5_gn_2_58701,GO:0009664
Lsat_1_v5_gn_2_58761,GO:0006662
Lsat_1_v5_gn_2_58761,GO:0009055
Lsat_1_v5_gn_2_58761,GO:0015035
Lsat_1_v5_gn_2_58761,GO:0045454
Lsat_1_v5_gn_2_58940,GO:0006508
Lsat_1_v5_gn_2_58940,GO:0008234
Lsat_1_v5_gn_2_58980,GO:0006629
Lsat_1_v5_gn_2_58980,GO:0016717
Lsat_1_v5_gn_2_58980,GO:0055114
Lsat_1_v5_gn_2_5900,GO:0004807
Lsat_1_v5_gn_2_5900,GO:0008152
Lsat_1_v5_gn_2_59100,GO:0001104
Lsat_1_v5_gn_2_59100,GO:0006357
Lsat_1_v5_gn_2_59100,GO:0016592
Lsat_1_v5_gn_2_59220,GO:0008152
Lsat_1_v5_gn_2_59220,GO:0016491
Lsat_1_v5_gn_2_59281,GO:0005215
Lsat_1_v5_gn_2_59281,GO:0006810
Lsat_1_v5_gn_2_59281,GO:0016020
Lsat_1_v5_gn_2_59321,GO:0016021
Lsat_1_v5_gn_2_59321,GO:0016192
Lsat_1_v5_gn_2_59341,GO:0003677
Lsat_1_v5_gn_2_59341,GO:0006355
Lsat_1_v5_gn_2_59380,GO:0005515
Lsat_1_v5_gn_2_59380,GO:0005622
Lsat_1_v5_gn_2_59380,GO:0007165
Lsat_1_v5_gn_2_5940,GO:0008152
Lsat_1_v5_gn_2_5940,GO:0016491
Lsat_1_v5_gn_2_59441,GO:0005622
Lsat_1_v5_gn_2_59441,GO:0043565
Lsat_1_v5_gn_2_59461,GO:0004553
Lsat_1_v5_gn_2_59461,GO:0005975
Lsat_1_v5_gn_2_59481,GO:0003883
Lsat_1_v5_gn_2_59481,GO:0006221
Lsat_1_v5_gn_2_5961,GO:0005576
Lsat_1_v5_gn_2_5961,GO:0006869
Lsat_1_v5_gn_2_5961,GO:0008289
Lsat_1_v5_gn_2_5961,GO:0042157
Lsat_1_v5_gn_2_59641,GO:0004601
Lsat_1_v5_gn_2_59641,GO:0006979
Lsat_1_v5_gn_2_59641,GO:0020037
Lsat_1_v5_gn_2_59641,GO:0055114
Lsat_1_v5_gn_2_59680,GO:0004672
Lsat_1_v5_gn_2_59680,GO:0005524
Lsat_1_v5_gn_2_59680,GO:0006468
Lsat_1_v5_gn_2_59780,GO:0006284
Lsat_1_v5_gn_2_59780,GO:0008725
Lsat_1_v5_gn_2_600,GO:0004672
Lsat_1_v5_gn_2_600,GO:0005524
Lsat_1_v5_gn_2_600,GO:0006468
Lsat_1_v5_gn_2_6000,GO:0004672
Lsat_1_v5_gn_2_6000,GO:0006468
Lsat_1_v5_gn_2_60060,GO:0016020
Lsat_1_v5_gn_2_60101,GO:0003333
Lsat_1_v5_gn_2_60101,GO:0015171
Lsat_1_v5_gn_2_60101,GO:0016020
Lsat_1_v5_gn_2_60141,GO:0003684
Lsat_1_v5_gn_2_60141,GO:0003887
Lsat_1_v5_gn_2_60141,GO:0006281
Lsat_1_v5_gn_2_6021,GO:0000166
Lsat_1_v5_gn_2_6021,GO:0004222
Lsat_1_v5_gn_2_6021,GO:0005524
Lsat_1_v5_gn_2_6021,GO:0006508
Lsat_1_v5_gn_2_6021,GO:0017111
Lsat_1_v5_gn_2_60220,GO:0008152
Lsat_1_v5_gn_2_60220,GO:0016758
Lsat_1_v5_gn_2_60281,GO:0008152
Lsat_1_v5_gn_2_60281,GO:0016758
Lsat_1_v5_gn_2_60361,GO:0006506
Lsat_1_v5_gn_2_60361,GO:0016021
Lsat_1_v5_gn_2_60361,GO:0017176
Lsat_1_v5_gn_2_60380,GO:0004568
Lsat_1_v5_gn_2_60380,GO:0006032
Lsat_1_v5_gn_2_60380,GO:0008061
Lsat_1_v5_gn_2_60380,GO:0016998
Lsat_1_v5_gn_2_6040,GO:0006629
Lsat_1_v5_gn_2_6040,GO:0016788
Lsat_1_v5_gn_2_60401,GO:0005515
Lsat_1_v5_gn_2_60401,GO:0006952
Lsat_1_v5_gn_2_60401,GO:0007165
Lsat_1_v5_gn_2_60401,GO:0043531
Lsat_1_v5_gn_2_60420,GO:0005200
Lsat_1_v5_gn_2_60420,GO:0005525
Lsat_1_v5_gn_2_60420,GO:0005874
Lsat_1_v5_gn_2_60420,GO:0007017
Lsat_1_v5_gn_2_60420,GO:0043234
Lsat_1_v5_gn_2_60420,GO:0051258
Lsat_1_v5_gn_2_60440,GO:0006629
Lsat_1_v5_gn_2_60481,GO:0004326
Lsat_1_v5_gn_2_60481,GO:0005524
Lsat_1_v5_gn_2_60481,GO:0009396
Lsat_1_v5_gn_2_60681,GO:0003676
Lsat_1_v5_gn_2_60700,GO:0003723
Lsat_1_v5_gn_2_60700,GO:0003735
Lsat_1_v5_gn_2_60700,GO:0006412
Lsat_1_v5_gn_2_60700,GO:0015934
Lsat_1_v5_gn_2_60840,GO:0003676
Lsat_1_v5_gn_2_60861,GO:0003824
Lsat_1_v5_gn_2_60861,GO:0009058
Lsat_1_v5_gn_2_61101,GO:0008152
Lsat_1_v5_gn_2_61101,GO:0016779
Lsat_1_v5_gn_2_61121,GO:0005515
Lsat_1_v5_gn_2_61140,GO:0016021
Lsat_1_v5_gn_2_61140,GO:0055085
Lsat_1_v5_gn_2_61341,GO:0030247
Lsat_1_v5_gn_2_61580,GO:0016020
Lsat_1_v5_gn_2_61700,GO:0004672
Lsat_1_v5_gn_2_61700,GO:0005524
Lsat_1_v5_gn_2_61700,GO:0006468
Lsat_1_v5_gn_2_61700,GO:0030247
Lsat_1_v5_gn_2_61861,GO:0004672
Lsat_1_v5_gn_2_61861,GO:0005524
Lsat_1_v5_gn_2_61861,GO:0006468
Lsat_1_v5_gn_2_61861,GO:0030247
Lsat_1_v5_gn_2_61980,GO:0005515
Lsat_1_v5_gn_2_620,GO:0004540
Lsat_1_v5_gn_2_620,GO:0006397
Lsat_1_v5_gn_2_62101,GO:0004672
Lsat_1_v5_gn_2_62101,GO:0005524
Lsat_1_v5_gn_2_62101,GO:0006468
Lsat_1_v5_gn_2_62141,GO:0004672
Lsat_1_v5_gn_2_62141,GO:0005524
Lsat_1_v5_gn_2_62141,GO:0006468
Lsat_1_v5_gn_2_62181,GO:0004672
Lsat_1_v5_gn_2_62181,GO:0005524
Lsat_1_v5_gn_2_62181,GO:0006468
Lsat_1_v5_gn_2_62181,GO:0030247
Lsat_1_v5_gn_2_6220,GO:0003824
Lsat_1_v5_gn_2_6220,GO:0044237
Lsat_1_v5_gn_2_6220,GO:0050662
Lsat_1_v5_gn_2_62200,GO:0000139
Lsat_1_v5_gn_2_62200,GO:0005351
Lsat_1_v5_gn_2_62200,GO:0008643
Lsat_1_v5_gn_2_62200,GO:0016021
Lsat_1_v5_gn_2_62240,GO:0004672
Lsat_1_v5_gn_2_62240,GO:0005524
Lsat_1_v5_gn_2_62240,GO:0006468
Lsat_1_v5_gn_2_62280,GO:0004672
Lsat_1_v5_gn_2_62280,GO:0005524
Lsat_1_v5_gn_2_62280,GO:0006468
Lsat_1_v5_gn_2_62280,GO:0030247
Lsat_1_v5_gn_2_62380,GO:0015079
Lsat_1_v5_gn_2_62380,GO:0016020
Lsat_1_v5_gn_2_62380,GO:0071805
Lsat_1_v5_gn_2_62420,GO:0016021
Lsat_1_v5_gn_2_62420,GO:0055085
Lsat_1_v5_gn_2_62481,GO:0004672
Lsat_1_v5_gn_2_62481,GO:0005524
Lsat_1_v5_gn_2_62481,GO:0006468
Lsat_1_v5_gn_2_62501,GO:0030247
Lsat_1_v5_gn_2_62541,GO:0004672
Lsat_1_v5_gn_2_62541,GO:0005524
Lsat_1_v5_gn_2_62541,GO:0006468
Lsat_1_v5_gn_2_62541,GO:0030247
Lsat_1_v5_gn_2_62600,GO:0004672
Lsat_1_v5_gn_2_62600,GO:0005524
Lsat_1_v5_gn_2_62600,GO:0006468
Lsat_1_v5_gn_2_62600,GO:0030247
Lsat_1_v5_gn_2_62621,GO:0004672
Lsat_1_v5_gn_2_62621,GO:0005524
Lsat_1_v5_gn_2_62621,GO:0006468
Lsat_1_v5_gn_2_62621,GO:0030247
Lsat_1_v5_gn_2_62680,GO:0006508
Lsat_1_v5_gn_2_62680,GO:0008234
Lsat_1_v5_gn_2_62741,GO:0003676
Lsat_1_v5_gn_2_62741,GO:0004519
Lsat_1_v5_gn_2_62741,GO:0006308
Lsat_1_v5_gn_2_62920,GO:0004672
Lsat_1_v5_gn_2_62920,GO:0005524
Lsat_1_v5_gn_2_62920,GO:0006468
Lsat_1_v5_gn_2_62920,GO:0030247
Lsat_1_v5_gn_2_62940,GO:0004672
Lsat_1_v5_gn_2_62940,GO:0004674
Lsat_1_v5_gn_2_62940,GO:0005524
Lsat_1_v5_gn_2_62940,GO:0006468
Lsat_1_v5_gn_2_62940,GO:0016021
Lsat_1_v5_gn_2_62940,GO:0030247
Lsat_1_v5_gn_2_62960,GO:0004672
Lsat_1_v5_gn_2_62960,GO:0005524
Lsat_1_v5_gn_2_62960,GO:0006468
Lsat_1_v5_gn_2_62960,GO:0030247
Lsat_1_v5_gn_2_63041,GO:0004672
Lsat_1_v5_gn_2_63041,GO:0005524
Lsat_1_v5_gn_2_63041,GO:0006468
Lsat_1_v5_gn_2_63041,GO:0030247
Lsat_1_v5_gn_2_63081,GO:0004672
Lsat_1_v5_gn_2_63081,GO:0005524
Lsat_1_v5_gn_2_63081,GO:0006468
Lsat_1_v5_gn_2_63081,GO:0030247
Lsat_1_v5_gn_2_6321,GO:0003682
Lsat_1_v5_gn_2_63220,GO:0005515
Lsat_1_v5_gn_2_63220,GO:2000028
Lsat_1_v5_gn_2_63321,GO:0003700
Lsat_1_v5_gn_2_63321,GO:0006355
Lsat_1_v5_gn_2_63361,GO:0046854
Lsat_1_v5_gn_2_63381,GO:0005515
Lsat_1_v5_gn_2_63400,GO:0005515
Lsat_1_v5_gn_2_63421,GO:0005515
Lsat_1_v5_gn_2_63440,GO:0000786
Lsat_1_v5_gn_2_63440,GO:0003677
Lsat_1_v5_gn_2_63440,GO:0006334
Lsat_1_v5_gn_2_63520,GO:0003896
Lsat_1_v5_gn_2_63520,GO:0006269
Lsat_1_v5_gn_2_63520,GO:0016779
Lsat_1_v5_gn_2_63540,GO:0005515
Lsat_1_v5_gn_2_63540,GO:0008270
Lsat_1_v5_gn_2_63561,GO:0003824
Lsat_1_v5_gn_2_63561,GO:0004488
Lsat_1_v5_gn_2_63561,GO:0009396
Lsat_1_v5_gn_2_63561,GO:0055114
Lsat_1_v5_gn_2_6361,GO:0003824
Lsat_1_v5_gn_2_6361,GO:0044237
Lsat_1_v5_gn_2_6361,GO:0050662
Lsat_1_v5_gn_2_63681,GO:0005524
Lsat_1_v5_gn_2_63681,GO:0005737
Lsat_1_v5_gn_2_63681,GO:0042026
Lsat_1_v5_gn_2_63681,GO:0044267
Lsat_1_v5_gn_2_63701,GO:0005960
Lsat_1_v5_gn_2_63701,GO:0006546
Lsat_1_v5_gn_2_63781,GO:0000786
Lsat_1_v5_gn_2_63781,GO:0003677
Lsat_1_v5_gn_2_63781,GO:0005634
Lsat_1_v5_gn_2_63781,GO:0006334
Lsat_1_v5_gn_2_63801,GO:0008276
Lsat_1_v5_gn_2_63860,GO:0005795
Lsat_1_v5_gn_2_63860,GO:0008378
Lsat_1_v5_gn_2_63961,GO:0000723
Lsat_1_v5_gn_2_63961,GO:0000784
Lsat_1_v5_gn_2_63961,GO:0003677
Lsat_1_v5_gn_2_6401,GO:0005524
Lsat_1_v5_gn_2_6401,GO:0006605
Lsat_1_v5_gn_2_6401,GO:0006886
Lsat_1_v5_gn_2_6401,GO:0016020
Lsat_1_v5_gn_2_6401,GO:0017038
Lsat_1_v5_gn_2_641,GO:0004930
Lsat_1_v5_gn_2_641,GO:0004965
Lsat_1_v5_gn_2_641,GO:0004970
Lsat_1_v5_gn_2_641,GO:0005215
Lsat_1_v5_gn_2_641,GO:0005234
Lsat_1_v5_gn_2_641,GO:0006810
Lsat_1_v5_gn_2_641,GO:0007186
Lsat_1_v5_gn_2_641,GO:0016020
Lsat_1_v5_gn_2_641,GO:0016021
Lsat_1_v5_gn_2_641,GO:0030288
Lsat_1_v5_gn_2_64140,GO:0005787
Lsat_1_v5_gn_2_64140,GO:0006465
Lsat_1_v5_gn_2_64140,GO:0008233
Lsat_1_v5_gn_2_64140,GO:0016021
Lsat_1_v5_gn_2_64181,GO:0016021
Lsat_1_v5_gn_2_64181,GO:0055085
Lsat_1_v5_gn_2_64201,GO:0003700
Lsat_1_v5_gn_2_64201,GO:0005622
Lsat_1_v5_gn_2_64201,GO:0006355
Lsat_1_v5_gn_2_64201,GO:0016602
Lsat_1_v5_gn_2_64201,GO:0043565
Lsat_1_v5_gn_2_64221,GO:0003676
Lsat_1_v5_gn_2_64281,GO:0008483
