"clust","GeneID","GO"
"Cluster_05","Lsat_1_v5_gn_2_129840","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_2_129840","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_2_129840","GO:0004386"
"Cluster_05","Lsat_1_v5_gn_2_129840","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_2_129840","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_2_129840","GO:0008026"
"Cluster_05","Lsat_1_v5_gn_2_133880","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_2_133880","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_2_133880","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_2_133880","GO:0043565"
"Cluster_05","Lsat_1_v5_gn_2_135100","GO:0005097"
"Cluster_05","Lsat_1_v5_gn_2_135100","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_2_135100","GO:0032313"
"Cluster_05","Lsat_1_v5_gn_2_1641","GO:0015078"
"Cluster_05","Lsat_1_v5_gn_2_1641","GO:0015986"
"Cluster_05","Lsat_1_v5_gn_2_1641","GO:0045263"
"Cluster_05","Lsat_1_v5_gn_2_19401","GO:0005515"
"Cluster_05","Lsat_1_v5_gn_2_34061","GO:0005515"
"Cluster_05","Lsat_1_v5_gn_2_35440","GO:0005525"
"Cluster_05","Lsat_1_v5_gn_2_45361","GO:0004861"
"Cluster_05","Lsat_1_v5_gn_2_45361","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_2_45361","GO:0007050"
"Cluster_05","Lsat_1_v5_gn_2_49081","GO:0008152"
"Cluster_05","Lsat_1_v5_gn_2_49081","GO:0016758"
"Cluster_05","Lsat_1_v5_gn_2_51000","GO:0005730"
"Cluster_05","Lsat_1_v5_gn_2_51000","GO:0042254"
"Cluster_05","Lsat_1_v5_gn_2_53461","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_2_54780","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_2_54780","GO:0005622"
